DXEX v5
C:\Data\LDA\Charlie_2017\Run8_x400_fl_4hz_300secs\Run8_x400_fl_4hz_300secs.lda
14:38:11
2;400.0000 mm;0.0000 mm;15.0000 mm
Region1
"Row#"	"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
10046	265878.088	791.9	0.08325	0.01287
10047	265888.519	955.7	0.08388	0.01084
10048	265921.533	1024.0	0.07724	-0.00125
10049	265935.322	539.3	0.07951	-0.00134
10050	265951.379	1201.5	0.07736	-0.00122
10051	266045.368	2314.2	0.07644	0.00304
10052	266128.299	2102.6	0.07743	-0.00241
10053	266138.429	1406.3	0.07850	-0.00276
10054	266143.918	1474.6	0.07922	-0.00167
10055	266171.907	607.6	0.08416	0.00042
10056	266212.076	1017.2	0.08975	0.00149
10057	266233.156	1310.7	0.08935	0.00340
10058	266376.516	1201.5	0.07804	-0.00366
10059	266410.022	744.1	0.07335	0.00074
10060	266418.050	1781.8	0.07399	-0.00131
10061	266427.716	382.3	0.07613	-0.00122
10062	266428.180	314.0	0.07479	-0.00084
10063	266453.576	1829.5	0.07917	0.00033
10064	266469.632	1542.8	0.08123	-0.00032
10065	266476.213	798.7	0.08231	-0.00081
10066	266487.163	1201.5	0.08228	-0.00051
10067	266513.459	764.6	0.08147	0.00503
10068	266552.125	1222.0	0.07762	0.00787
10069	266562.010	430.1	0.07463	0.00736
10070	266566.188	648.5	0.07543	0.01010
10071	266594.888	621.2	0.07334	0.00965
10072	266616.951	1338.0	0.07285	0.01008
10073	266638.551	989.9	0.07796	0.00799
10074	266690.625	1672.5	0.08844	0.00674
10075	266699.636	791.9	0.09080	0.00777
10076	266707.255	771.4	0.09049	0.01051
10077	266741.798	928.4	0.09125	0.00874
10078	266830.790	1590.6	0.08633	0.00353
10079	266862.548	710.0	0.08621	0.00406
10080	266890.373	2211.8	0.08400	0.00886
10081	266896.763	962.6	0.08478	0.01174
10082	266904.245	826.0	0.08697	0.01281
10083	266938.187	744.1	0.09670	0.01590
10084	266977.481	1099.1	0.09918	0.00487
10085	266980.321	955.7	0.09752	0.00430
10086	266990.425	873.8	0.09530	0.00278
10087	266993.210	928.4	0.09531	0.00174
10088	267002.276	873.8	0.09315	0.00144
10089	267033.842	1693.0	0.08677	-0.00074
10090	267035.508	1092.3	0.08543	-0.00194
10091	267046.349	1228.8	0.08509	-0.00200
10092	267060.303	826.0	0.08517	-0.00318
10093	267144.516	907.9	0.08790	0.00000
10094	267162.402	723.6	0.09011	-0.00210
10095	267213.493	969.4	0.09241	-0.00289
10096	267224.334	587.1	0.09321	-0.00325
10097	267252.432	737.3	0.09143	-0.00365
10098	267270.946	1146.9	0.09339	-0.00228
10099	267291.290	286.7	0.09236	-0.00462
10100	267318.869	1433.6	0.09387	-0.00357
10101	267334.052	259.4	0.09404	-0.00572
10102	267346.859	1228.8	0.09147	-0.00390
10103	267376.759	1338.0	0.09230	-0.00429
10104	267397.567	1003.5	0.09017	-0.00322
10105	267458.352	1187.8	0.08666	-0.00600
10106	267459.471	819.2	0.08901	-0.00406
10107	267471.896	1317.5	0.08972	-0.00452
10108	267477.111	1133.2	0.09085	-0.00468
10109	267496.581	1092.3	0.08993	-0.00276
10110	267498.793	1324.4	0.09003	-0.00535
10111	267510.699	791.9	0.09063	-0.00512
10112	267554.526	764.6	0.09084	-0.00642
10113	267556.710	546.1	0.09069	-0.00551
10114	267636.419	901.1	0.09543	-0.00721
10115	267694.582	921.6	0.10282	-0.00707
10116	267698.295	1262.9	0.10338	-0.00529
10117	267743.515	1222.0	0.11154	0.00132
10118	267758.097	293.5	0.11011	0.00598
10119	267758.616	402.8	0.10823	0.00848
10120	267778.468	771.4	0.10608	0.00668
10121	267785.622	846.5	0.10434	0.00427
10122	267802.252	2020.7	0.10230	0.00544
10123	267832.371	1099.1	0.09710	0.00569
10124	267848.509	580.3	0.09841	0.00940
10125	267909.922	1037.7	0.09818	0.00393
10126	267924.668	1501.9	0.09541	0.00059
10127	267927.917	867.0	0.09566	0.00020
10128	267949.408	969.4	0.09103	0.00443
10129	268018.330	348.2	0.08237	-0.00597
10130	268029.553	1447.3	0.08458	-0.00426
10131	268094.433	1181.0	0.09489	-0.00880
10132	268127.993	894.3	0.08946	-0.00830
10133	268146.780	996.7	0.08577	-0.00830
10134	268277.197	1338.0	0.10088	-0.00417
10135	268316.191	1262.9	0.10159	-0.00239
10136	268355.731	1030.8	0.10030	-0.00207
10137	268438.142	785.1	0.08660	-0.00649
10138	268560.695	662.2	0.08750	-0.00413
10139	268561.896	518.8	0.08835	-0.00445
10140	268623.773	1542.8	0.08480	0.00110
10141	268649.387	395.9	0.08277	0.00167
10142	268683.438	1215.1	0.08292	-0.00008
10143	268685.950	1693.0	0.08395	0.00039
10144	268726.692	771.4	0.07985	-0.00214
10145	268742.284	2095.8	0.08278	-0.00265
10146	268761.426	1406.3	0.08451	-0.00096
10147	268815.411	1201.5	0.08159	0.00022
10148	268833.570	1447.3	0.08077	0.00041
10149	268881.958	942.1	0.08323	0.00247
10150	268995.990	1310.7	0.09064	0.00044
10151	269062.673	1877.3	0.08082	0.00464
10152	269070.319	778.2	0.07765	0.00538
10153	269073.705	1631.6	0.08020	0.00505
10154	269084.600	232.1	0.07654	0.00643
10155	269098.472	832.9	0.07502	0.00670
10156	269104.179	832.9	0.07753	0.00725
10157	269173.948	948.9	0.07282	0.01221
10158	269179.873	2089.0	0.07082	0.01171
10159	269212.887	1447.3	0.07261	0.00937
10160	269216.218	989.9	0.07179	0.00803
10161	269256.714	1010.3	0.07358	0.00560
10162	269268.265	1583.8	0.07376	0.00460
10163	269307.614	832.9	0.07680	0.00269
10164	269340.000	1153.7	0.07798	0.00125
10165	269346.826	1570.1	0.07848	0.00036
10166	269349.721	593.9	0.07905	-0.00196
10167	269382.025	2450.8	0.08401	0.00174
10168	269457.964	1474.6	0.08950	0.00135
10169	269462.197	1474.6	0.08885	0.00314
10170	269550.206	1283.4	0.08296	-0.00105
10171	269610.964	901.1	0.07849	-0.00060
10172	269642.312	1365.3	0.07530	-0.00347
10173	269655.610	259.4	0.07421	-0.00174
10174	269745.231	1495.0	0.07188	0.00232
10175	269763.362	1590.6	0.07027	0.00609
10176	269778.299	1938.8	0.07170	0.00645
10177	269796.949	1338.0	0.07145	0.00820
10178	269946.426	750.9	0.07686	0.00191
10179	269956.693	1160.5	0.07440	0.00059
10180	270008.385	1652.1	0.07563	-0.00005
10181	270024.195	587.1	0.07450	-0.00043
10182	270035.610	1167.4	0.07526	0.00321
10183	270087.520	1044.5	0.07668	0.00096
10184	270155.540	1454.1	0.07443	0.00075
10185	270190.438	1467.7	0.07353	0.00505
10186	270316.022	1092.3	0.07892	-0.00230
10187	270396.140	894.3	0.08810	-0.00390
10188	270458.344	655.4	0.09281	-0.00733
10189	270465.963	1174.2	0.09433	-0.00582
10190	270468.502	464.2	0.09489	-0.00518
10191	270472.025	764.6	0.09467	-0.00730
10192	270474.947	1338.0	0.09610	-0.00671
10193	270514.459	1344.9	0.09703	-0.00428
10194	270542.312	1099.1	0.09824	-0.00165
10195	270545.944	901.1	0.09752	-0.00033
10196	270550.449	791.9	0.09714	-0.00095
10197	270554.819	737.3	0.09329	-0.00086
10198	270607.493	928.4	0.09302	0.00167
10199	270701.319	1338.0	0.09032	0.00449
10200	270703.613	1597.4	0.08973	0.00454
10201	270742.388	887.5	0.09102	0.00536
10202	270758.554	1597.4	0.09977	0.00410
10203	270782.747	634.9	0.09526	0.00460
10204	270791.731	798.7	0.09670	0.00491
10205	270819.338	710.0	0.09512	0.00520
10206	270864.558	1474.6	0.09359	-0.00010
10207	270872.395	1501.9	0.09216	0.00435
10208	270892.848	716.8	0.08851	0.00207
10209	270898.500	1419.9	0.09123	0.00080
10210	270900.985	921.6	0.08817	0.00244
10211	270977.198	812.4	0.08210	0.00636
10212	271001.610	942.1	0.08588	0.00244
10213	271004.314	1467.7	0.08623	0.00182
10214	271054.312	580.3	0.08202	-0.00441
10215	271067.747	764.6	0.08277	-0.00785
10216	271143.550	996.7	0.08095	-0.00168
10217	271156.521	785.1	0.07955	-0.00167
10218	271192.320	1146.9	0.07695	-0.00074
10219	271216.432	1174.2	0.07676	0.00069
10220	271249.664	1351.7	0.08152	0.00013
10221	271277.981	580.3	0.08976	-0.00441
10222	271300.727	641.7	0.08845	-0.00839
10223	271307.527	996.7	0.09064	-0.00844
10224	271315.118	921.6	0.09516	-0.00711
10225	271325.904	1338.0	0.09492	-0.00760
10226	271333.004	1174.2	0.09686	-0.00706
10227	271338.028	1344.9	0.09110	-0.00626
10228	271361.758	819.2	0.09325	-0.00698
10229	271373.527	1283.4	0.09263	-0.00428
10230	271394.362	1324.4	0.09840	-0.00062
10231	271400.561	901.1	0.10237	-0.00204
10232	271443.623	1078.6	0.10054	-0.00226
10233	271457.058	327.7	0.09807	-0.00502
10234	271472.241	1693.0	0.09446	-0.00095
10235	271489.935	962.6	0.09902	-0.00382
10236	271505.282	423.3	0.09316	-0.00249
10237	271518.880	593.9	0.10050	-0.00279
10238	271551.239	1276.6	0.10351	-0.00450
10239	271560.277	1187.8	0.09941	-0.00089
10240	271659.756	873.8	0.09584	0.00117
10241	271677.532	1065.0	0.09321	0.00220
10242	271682.338	682.7	0.09269	0.00237
10243	271683.840	1440.4	0.09399	0.00267
10244	271719.339	1344.9	0.09189	-0.00482
10245	271730.152	1631.6	0.09107	-0.00229
10246	271734.303	962.6	0.09045	-0.00130
10247	271790.145	1105.9	0.08795	-0.00862
10248	271801.313	1099.1	0.08601	-0.00670
10249	271814.530	1194.7	0.08540	-0.00480
10250	271839.925	1099.1	0.08392	-0.00359
10251	271875.342	1297.1	0.08446	-0.00398
10252	271880.475	2512.2	0.08450	-0.00426
10253	271922.855	1181.0	0.08240	-0.00467
10254	271930.146	1344.9	0.08536	-0.00521
10255	271955.569	1768.1	0.08295	-0.00414
10256	272024.791	1297.1	0.08281	-0.00226
10257	272026.921	1058.1	0.08990	0.00055
10258	272057.204	662.2	0.08547	-0.00236
10259	272058.269	778.2	0.08571	-0.00022
10260	272120.556	1563.3	0.08115	0.00083
10261	272150.921	1351.7	0.08368	0.01167
10262	272153.651	1365.3	0.08383	0.01408
10263	272209.193	1037.7	0.09652	0.00343
10264	272221.235	1112.7	0.09550	-0.00068
10265	272231.148	867.0	0.09636	0.00011
10266	272307.688	955.7	0.09146	-0.00235
10267	272321.942	1174.2	0.08981	-0.00282
10268	272345.481	1160.5	0.08950	-0.00252
10269	272350.341	1044.5	0.08964	-0.00291
10270	272371.504	1426.8	0.08863	-0.00256
10271	272384.884	1331.2	0.08906	-0.00219
10272	272415.222	1065.0	0.08811	-0.00248
10273	272442.856	1078.6	0.08799	-0.00351
10274	272453.997	1658.9	0.08788	-0.00290
10275	272473.521	491.5	0.08854	-0.00389
10276	272477.017	1085.4	0.08626	-0.00439
10277	272498.780	1167.4	0.09067	-0.00444
10278	272501.265	1058.1	0.08886	-0.00594
10279	272563.251	839.7	0.08623	-0.00054
10280	272629.524	1228.8	0.09000	0.00795
10281	272656.148	983.0	0.08964	0.00852
10282	272667.781	791.9	0.09124	0.00794
10283	272712.154	1105.9	0.08767	0.00369
10284	272734.655	1222.0	0.08540	0.00428
10285	272745.714	1836.4	0.08528	0.00387
10286	272828.863	689.5	0.08331	-0.00398
10287	272840.905	1331.2	0.08721	-0.00753
10288	272871.134	1037.7	0.09329	-0.00974
10289	272872.281	723.6	0.09289	-0.00685
10290	272976.128	1051.3	0.09470	-0.00617
10291	272978.422	1686.2	0.09472	-0.00899
10292	272981.480	1126.4	0.09411	-0.00805
10293	272982.955	1447.3	0.09287	-0.00697
10294	272991.392	1693.0	0.09219	-0.01116
10295	273009.988	826.0	0.09393	-0.01068
10296	273090.898	819.2	0.09273	-0.01267
10297	273114.109	621.2	0.09389	-0.01243
10298	273121.673	757.8	0.09470	-0.01099
10299	273130.056	1099.1	0.09491	-0.00463
10300	273183.386	1706.7	0.08994	0.00369
10301	273215.935	969.4	0.09195	-0.00014
10302	273245.563	491.5	0.09491	-0.00115
10303	273260.800	887.5	0.09336	0.00031
10304	273297.801	573.4	0.09469	0.00174
10305	273316.478	1037.7	0.09150	0.00153
10306	273348.318	436.9	0.09173	-0.00082
10307	273362.190	1604.3	0.08855	-0.00070
10308	273368.689	1030.8	0.08834	-0.00232
10309	273454.787	1017.2	0.09034	-0.00535
10310	273492.333	812.4	0.08672	-0.00269
10311	273521.360	750.9	0.08600	-0.00022
10312	273523.982	1310.7	0.08606	-0.00126
10313	273530.453	983.0	0.08440	-0.00021
10314	273627.174	628.1	0.08275	0.00724
10315	273663.000	1181.0	0.08145	0.00486
10316	273698.417	1146.9	0.08412	0.00593
10317	273730.475	1228.8	0.07943	0.00847
10318	273740.687	430.1	0.08016	0.01128
10319	273768.240	1918.3	0.07972	0.00530
10320	273802.837	614.4	0.08106	0.00175
10321	273851.989	1051.3	0.08759	0.00280
10322	273854.720	1112.7	0.08743	0.00484
10323	273922.550	628.1	0.09171	-0.00007
10324	273933.363	1283.4	0.09148	-0.00117
10325	273936.230	1208.3	0.09323	-0.00087
10326	273951.003	307.2	0.09486	-0.00064
10327	273959.332	607.6	0.09343	0.00029
10328	273992.537	791.9	0.09259	0.00373
10329	274004.142	846.5	0.09129	0.00459
10330	274067.166	757.8	0.08245	0.00832
10331	274076.532	1529.2	0.08238	0.00916
10332	274113.260	1290.2	0.09097	0.00255
10333	274174.754	921.6	0.09743	0.00208
10334	274214.731	682.7	0.10139	0.00433
10335	274220.247	621.2	0.10161	0.00429
10336	274280.458	798.7	0.10108	0.00602
10337	274284.418	928.4	0.10268	0.00664
10338	274295.477	655.4	0.10120	0.00470
10339	274314.455	989.9	0.10269	0.00533
10340	274365.355	819.2	0.10611	-0.00479
10341	274369.587	710.0	0.10545	-0.00598
10342	274389.221	566.6	0.10327	-0.00855
10343	274420.733	471.0	0.09944	-0.00901
10344	274421.634	614.4	0.10098	-0.00545
10345	274440.038	860.2	0.10184	-0.00179
10346	274457.324	921.6	0.09462	0.00233
10347	274463.850	819.2	0.09367	-0.00334
10348	274516.661	211.6	0.08684	-0.00334
10349	274528.512	853.3	0.09044	-0.00416
10350	274661.960	948.9	0.09600	-0.00048
10351	274700.244	948.9	0.09113	0.00352
10352	274702.401	1140.1	0.09831	0.00579
10353	274704.804	293.5	0.09148	0.00421
10354	274710.566	723.6	0.10181	0.00329
10355	274740.712	1338.0	0.10554	0.00407
10356	274742.569	1071.8	0.10292	-0.00027
10357	274744.808	942.1	0.10516	0.00094
10358	274776.757	730.5	0.10738	0.00178
10359	274803.791	1297.1	0.10571	0.00145
10360	274844.914	703.1	0.10328	-0.00303
10361	274856.137	744.1	0.10148	-0.00172
10362	274872.057	948.9	0.10219	-0.00375
10363	274879.703	819.2	0.10103	-0.00137
10364	274888.578	1058.1	0.10222	-0.00239
10365	274892.401	1010.3	0.10065	0.00054
10366	274912.553	1249.3	0.10133	0.00118
10367	274914.191	682.7	0.10268	0.00035
10368	274925.005	430.1	0.10138	0.00081
10369	274938.249	1065.0	0.10338	0.00115
10370	274953.731	839.7	0.10378	-0.00175
10371	274973.420	1105.9	0.10309	0.00024
10372	275129.313	1392.6	0.09927	0.00234
10373	275135.648	1433.6	0.09638	0.00355
10374	275140.236	710.0	0.10104	0.00257
10375	275194.877	955.7	0.10628	0.00394
10376	275238.649	1065.0	0.10536	0.00465
10377	275294.682	628.1	0.11018	0.00140
10378	275319.559	1515.5	0.09910	0.00352
10379	275378.295	1501.9	0.09914	0.00706
10380	275383.948	655.4	0.10499	0.00760
10381	275467.343	436.9	0.10111	0.00239
10382	275487.276	812.4	0.10104	-0.00310
10383	275521.901	1044.5	0.09807	-0.00736
10384	275574.521	546.1	0.09023	-0.00741
10385	275615.263	812.4	0.09306	-0.00710
10386	275653.902	710.0	0.09259	-0.00847
10387	275721.786	744.1	0.09153	-0.01391
10388	275765.067	1092.3	0.08961	-0.01686
10389	275815.939	771.4	0.08793	-0.00579
10390	275859.302	1829.5	0.09163	0.00209
10391	275864.272	791.9	0.09124	-0.00104
10392	275879.646	880.6	0.09083	-0.00017
10393	275941.195	826.0	0.08948	0.00843
10394	275972.161	921.6	0.09576	0.01206
10395	275990.211	1488.2	0.09510	0.01013
10396	276044.933	1112.7	0.09347	0.00946
10397	276105.663	1652.1	0.08812	0.00745
10398	276108.940	1392.6	0.08875	0.00721
10399	276161.778	1051.3	0.08508	0.00421
10400	276184.880	1222.0	0.08588	0.00368
10401	276196.431	1754.5	0.08803	0.00539
10402	276205.387	1590.6	0.08717	0.00459
10403	276215.545	1624.7	0.08702	0.00447
10404	276231.738	1092.3	0.08873	0.00609
10405	276234.141	546.1	0.09137	0.00793
10406	276246.238	737.3	0.09080	0.00813
10407	276274.473	955.7	0.09604	0.00493
10408	276282.911	1112.7	0.09800	0.00698
10409	276285.314	587.1	0.09682	0.00707
10410	276294.625	1092.3	0.09669	0.00548
10411	276345.525	628.1	0.09313	0.00903
10412	276351.232	1515.5	0.09475	0.00916
10413	276352.652	771.4	0.09315	0.00967
10414	276355.355	812.4	0.09593	0.00830
10415	276383.099	710.0	0.09472	0.00640
10416	276429.684	846.5	0.09421	0.00202
10417	276460.541	546.1	0.09195	0.00289
10418	276504.532	1440.4	0.09034	0.00225
10419	276538.255	211.6	0.08547	0.00120
10420	276538.856	710.0	0.08685	0.00016
10421	276563.241	798.7	0.08771	-0.00145
10422	276629.105	1262.9	0.08917	0.00599
10423	276687.404	873.8	0.09621	0.00262
10424	276698.436	935.3	0.09625	0.00574
10425	276712.363	1105.9	0.09770	0.00851
10426	276745.841	252.6	0.09515	0.01053
10427	276764.928	791.9	0.09418	0.01244
10428	276775.578	983.0	0.09152	0.01284
10429	276823.583	566.6	0.09858	0.01212
10430	276877.677	1181.0	0.09411	0.00383
10431	276900.697	1645.2	0.09067	-0.00028
10432	276903.182	873.8	0.08998	-0.00140
10433	276913.531	778.2	0.08832	-0.00103
10434	276932.209	764.6	0.08814	-0.00097
10435	276967.571	1863.7	0.09321	0.00369
10436	277006.756	573.4	0.08737	0.00258
10437	277028.656	826.0	0.09561	0.00354
10438	277037.066	942.1	0.09434	-0.00113
10439	277042.500	894.3	0.09452	0.00183
10440	277077.535	853.3	0.09982	-0.00489
10441	277106.944	682.7	0.09924	-0.00229
10442	277121.198	867.0	0.10021	-0.00323
10443	277127.752	416.4	0.10080	-0.00329
10444	277262.319	1481.4	0.10254	0.00808
10445	277269.719	1338.0	0.10269	0.00922
10446	277282.335	341.3	0.10897	0.00292
10447	277282.935	744.1	0.10715	0.00309
10448	277286.731	1242.5	0.10528	0.00902
10449	277306.583	832.9	0.10589	0.00439
10450	277363.190	1617.9	0.10022	0.00024
10451	277383.069	710.0	0.09924	-0.00139
10452	277398.934	600.7	0.09856	-0.00155
10453	277413.516	1140.1	0.09944	-0.00326
10454	277414.472	122.9	0.10126	-0.00586
10455	277447.404	1665.7	0.09925	-0.00410
10456	277467.965	546.1	0.09770	-0.00497
10457	277488.964	266.2	0.09701	-0.00261
10458	277497.293	1290.2	0.09739	-0.00494
10459	277528.040	846.5	0.09664	-0.00482
10460	277540.273	983.0	0.09545	-0.00369
10461	277559.470	238.9	0.09634	-0.00178
10462	277559.907	443.7	0.09436	-0.00242
10463	277567.171	669.0	0.09728	-0.00078
10464	277587.705	546.1	0.09726	-0.00197
10465	277590.654	1392.6	0.09956	-0.00280
10466	277623.368	983.0	0.09971	-0.00396
10467	277656.190	553.0	0.10062	-0.00249
10468	277680.602	1010.3	0.10042	-0.00170
10469	277728.662	1242.5	0.10160	-0.00167
10470	277754.030	1577.0	0.10200	-0.00164
10471	277786.115	238.9	0.10081	-0.00122
10472	277786.825	853.3	0.09991	-0.00125
10473	277858.232	832.9	0.09943	-0.00045
10474	277881.580	778.2	0.10035	-0.00056
10475	277928.929	1024.0	0.09948	-0.00157
10476	277932.179	477.9	0.09710	-0.00178
10477	277936.821	744.1	0.09685	-0.00061
10478	277986.464	1092.3	0.10031	-0.00175
10479	277992.308	1065.0	0.10019	-0.00175
10480	278066.036	1317.5	0.09771	-0.00423
10481	278071.743	914.8	0.10047	-0.00297
10482	278154.810	737.3	0.10161	-0.00594
10483	278159.998	907.9	0.10371	-0.00525
10484	278184.574	914.8	0.10404	-0.00478
10485	278224.469	1187.8	0.10516	-0.00533
10486	278236.894	505.2	0.10611	-0.00480
10487	278241.372	1167.4	0.10778	-0.00374
10488	278275.451	723.6	0.10657	-0.00416
10489	278287.657	655.4	0.10606	-0.00494
10490	278347.732	880.6	0.10908	-0.00283
10491	278419.521	737.3	0.10881	-0.00026
10492	278442.759	1146.9	0.10408	0.00041
10493	278489.426	1167.4	0.10274	-0.00128
10494	278511.244	518.8	0.10036	0.00017
10495	278550.129	1440.4	0.10286	-0.00256
10496	278586.801	921.6	0.10099	-0.00194
10497	278610.449	1310.7	0.10510	-0.00432
10498	278614.217	546.1	0.10584	-0.00480
10499	278656.543	860.2	0.10508	-0.00170
10500	278666.209	791.9	0.10509	-0.00409
10501	278715.252	286.7	0.09871	-0.00505
10502	278720.631	491.5	0.10024	-0.00939
10503	278745.016	1010.3	0.09530	-0.00847
10504	278758.287	198.0	0.09645	-0.00011
10505	278774.726	1065.0	0.10126	0.00146
10506	278808.969	1167.4	0.10165	-0.00035
10507	278813.775	907.9	0.09325	-0.00177
10508	278886.028	955.7	0.09618	0.00559
10509	278895.367	614.4	0.09562	0.00666
10510	278905.279	1010.3	0.09576	0.00410
10511	278908.337	1133.2	0.09828	0.00085
10512	278913.908	1645.2	0.09499	0.00378
10513	278933.760	559.8	0.09229	0.00351
10514	278939.358	634.9	0.09140	0.00258
10515	278943.645	1228.8	0.09239	0.00262
10516	278952.083	1126.4	0.09098	0.00108
10517	278991.650	1119.6	0.09089	0.00420
10518	278995.610	682.7	0.08849	0.00398
10519	279009.208	996.7	0.08685	0.00599
10520	279037.307	2553.2	0.08578	0.00462
10521	279079.386	1235.6	0.08668	-0.00028
10522	279122.886	942.1	0.08941	0.00400
10523	279151.094	1003.5	0.08935	0.00429
10524	279157.893	737.3	0.09402	0.00595
10525	279197.542	771.4	0.09624	0.00980
10526	279208.629	907.9	0.09663	0.00912
10527	279239.158	682.7	0.09285	0.00927
10528	279250.353	1133.2	0.09352	0.00730
10529	279276.131	791.9	0.08933	0.00525
10530	279352.289	1501.9	0.08502	0.00443
10531	279400.240	846.5	0.08701	0.00705
10532	279425.280	948.9	0.09051	0.00694
10533	279429.076	1071.8	0.09171	0.00482
10534	279492.564	1338.0	0.10001	-0.00334
10535	279500.537	1379.0	0.09905	-0.00191
10536	279527.817	716.8	0.09851	0.00115
10537	279578.443	785.1	0.09355	-0.00540
10538	279590.158	614.4	0.10105	-0.00167
10539	279597.012	935.3	0.09726	-0.00372
10540	279694.469	628.1	0.09043	0.00822
10541	279734.828	1358.5	0.09296	0.01279
10542	279784.800	737.3	0.09756	0.01164
10543	279787.148	518.8	0.09398	0.01210
10544	279795.640	1051.3	0.09524	0.01055
10545	279811.669	1065.0	0.09880	0.00583
10546	279823.930	641.7	0.09338	0.00668
10547	279831.549	416.4	0.09272	0.00547
10548	279863.279	1324.4	0.09112	-0.00178
10549	279890.831	1863.7	0.09387	-0.00342
10550	279950.333	1194.7	0.09993	-0.00321
10551	279957.897	1358.5	0.09950	-0.00403
10552	279975.974	901.1	0.10170	-0.00528
10553	280026.382	607.6	0.09927	-0.00184
10554	280042.329	1283.4	0.09933	-0.00506
10555	280044.104	880.6	0.09770	-0.00310
10556	280092.191	1242.5	0.09372	0.00478
10557	280122.283	901.1	0.09716	0.00661
10558	280135.308	1508.7	0.09455	0.00372
10559	280157.399	518.8	0.09067	0.00063
10560	280207.316	1481.4	0.09010	-0.00249
10561	280211.494	689.5	0.09012	0.00074
10562	280234.622	955.7	0.09329	-0.00911
10563	280283.283	1037.7	0.09862	-0.00722
10564	280286.915	1024.0	0.10013	-0.00636
10565	280314.440	907.9	0.10337	-0.00424
10566	280322.249	464.2	0.10252	-0.00562
10567	280347.290	1058.1	0.10347	-0.00663
10568	280349.856	723.6	0.10450	-0.00657
10569	280361.871	566.6	0.10628	-0.00763
10570	280387.294	1133.2	0.10954	-0.00662
10571	280448.925	764.6	0.10786	-0.00661
10572	280453.540	819.2	0.10682	-0.00773
10573	280474.539	532.5	0.10651	-0.00617
10574	280475.522	628.1	0.10560	-0.01002
10575	280484.970	1037.7	0.10754	-0.00851
10576	280515.444	518.8	0.10719	-0.01030
10577	280541.877	614.4	0.10400	-0.01257
10578	280560.145	737.3	0.09931	-0.01149
10579	280577.321	634.9	0.09452	-0.00789
10580	280587.752	764.6	0.09657	-0.00543
10581	280614.431	771.4	0.09459	-0.00174
10582	280655.473	1037.7	0.09106	0.00560
10583	280779.909	791.9	0.09186	-0.00593
10584	280784.360	286.7	0.09538	-0.00711
10585	280826.740	826.0	0.09652	-0.00636
10586	280831.819	1037.7	0.09593	-0.00686
10587	280851.453	1460.9	0.09628	-0.00783
10588	280936.677	1372.2	0.09733	-0.00016
10589	280970.755	1003.5	0.09641	0.00544
10590	280985.091	1194.7	0.09743	0.00497
10591	281004.725	641.7	0.09441	0.00725
10592	281028.209	532.5	0.09148	0.00786
10593	281042.572	1119.6	0.09359	0.00330
10594	281047.569	1536.0	0.09246	0.00379
10595	281053.850	1665.7	0.09215	0.00213
10596	281103.193	1338.0	0.09792	-0.00196
10597	281120.532	1146.9	0.09727	-0.00255
10598	281151.198	764.6	0.09622	-0.00651
10599	281163.540	1344.9	0.09668	-0.00427
10600	281187.461	518.8	0.09495	-0.00718
10601	281204.036	1761.3	0.09513	-0.00510
10602	281230.606	2170.9	0.09585	-0.00394
10603	281271.402	1024.0	0.09319	-0.00613
10604	281289.533	1017.2	0.09131	-0.00549
10605	281319.844	1119.6	0.08612	-0.00533
10606	281325.114	771.4	0.08927	-0.00652
10607	281363.917	873.8	0.08980	-0.00194
10608	281403.348	1324.4	0.08254	0.00200
10609	281410.147	689.5	0.08032	0.00170
10610	281415.799	1119.6	0.08498	0.00294
10611	281437.290	723.6	0.08021	0.00329
10612	281440.649	867.0	0.07897	0.00228
10613	281468.938	744.1	0.08343	-0.00039
10614	281472.543	1194.7	0.08514	0.00002
10615	281481.581	894.3	0.08804	-0.00747
10616	281485.158	1160.5	0.08873	-0.01225
10617	281506.376	1911.5	0.09476	-0.01629
10618	281509.816	942.1	0.09555	-0.01691
10619	281514.431	812.4	0.09621	-0.01608
10620	281556.456	1058.1	0.09868	-0.01385
10621	281593.265	962.6	0.10013	-0.01285
10622	281656.180	907.9	0.09192	0.00215
10623	281672.209	764.6	0.08806	0.00114
10624	281674.230	580.3	0.08884	-0.00020
10625	281675.950	873.8	0.08696	0.00257
10626	281682.995	962.6	0.08833	0.00014
10627	281687.337	901.1	0.09239	-0.00201
10628	281751.508	1481.4	0.08891	-0.00959
10629	281777.777	819.2	0.08932	-0.00420
10630	281785.641	1815.9	0.09372	-0.00195
10631	281831.980	1044.5	0.08346	-0.00346
10632	281839.572	1017.2	0.08202	-0.00251
10633	281872.749	464.2	0.07959	0.00197
10634	281918.351	1447.3	0.07559	0.00259
10635	281953.277	805.5	0.07837	0.00682
10636	282021.625	785.1	0.08216	0.00543
10637	282039.893	334.5	0.07943	0.00332
10638	282046.583	812.4	0.07772	0.00601
10639	282052.072	764.6	0.07688	0.00284
10640	282052.809	628.1	0.07781	0.00363
10641	282165.258	1228.8	0.07071	0.00561
10642	282187.076	1228.8	0.07626	0.00298
10643	282239.696	2177.7	0.07573	-0.00172
10644	282298.351	873.8	0.08456	0.00204
10645	282311.240	737.3	0.08423	0.00175
10646	282319.049	1549.7	0.09032	-0.00060
10647	282326.395	791.9	0.09295	-0.00237
