DXEX v5
C:\Data\LDA\Charlie_2017\Run8_x400_fl_4hz_300secs\Run8_x400_fl_4hz_300secs.lda
14:33:06
1;400.0000 mm;0.0000 mm;1.0000 mm
Region1
"Row#"	"AT [ms]"	"TT [us]"	"LDA1 [m/s]"	"LDA4 [m/s]"	
1220	87049.622	5031.3	0.01381	-0.00066
1221	87052.353	211.6	0.01508	0.00055
1222	87052.762	491.5	0.01263	-0.00038
1223	87678.440	2334.7	0.01266	-0.00049
1224	87680.433	450.6	0.01078	0.00095
1225	87811.478	791.9	0.01062	0.00021
1226	87911.857	6881.3	0.01059	0.00057
1227	87926.275	5215.6	0.01079	-0.00010
1228	88015.159	1645.2	0.00971	0.00004
1229	88297.619	7700.5	0.01181	0.00001
1230	88440.105	3003.7	0.01234	0.00039
1231	88487.072	11311.8	0.01213	0.00127
1232	88499.825	3427.0	0.01884	0.00149
1233	88587.397	7721.0	0.01225	0.00090
1234	88815.517	3522.6	0.01925	0.00085
1235	88936.895	1419.9	0.01048	0.00050
1236	89105.951	4273.5	0.02124	0.00053
1237	89266.569	1174.2	0.00931	0.00097
1238	89663.607	2225.5	0.03452	-0.00225
1239	89751.016	3037.9	0.02909	0.00067
1240	89755.576	2416.6	0.03304	0.00207
1241	89793.014	1850.0	0.03247	0.00045
1242	89949.672	4300.8	0.03480	-0.00061
1243	89971.081	1303.9	0.03596	-0.00198
1244	89999.206	1979.7	0.03741	-0.00078
1245	90051.335	1419.9	0.04020	-0.00107
1246	90102.999	1617.9	0.04246	-0.00143
1247	90114.140	1809.1	0.04208	-0.00011
1248	90250.510	2239.1	0.04338	-0.00082
1249	90310.393	1508.7	0.03965	-0.00056
1250	90359.818	3058.3	0.04035	-0.00117
1251	90433.300	1433.6	0.04102	-0.00022
1252	90528.765	3058.3	0.05095	-0.00128
1253	90537.912	1447.3	0.04777	0.00010
1254	90557.300	1918.3	0.04687	-0.00063
1255	90624.420	1952.4	0.04732	-0.00095
1256	90649.788	184.3	0.05069	0.00015
1257	90923.701	1856.9	0.04260	0.00014
1258	90955.267	1433.6	0.03910	-0.00001
1259	91004.665	1235.6	0.04195	0.00008
1260	91136.420	1938.8	0.03699	0.00059
1261	91173.038	2908.2	0.03373	0.00064
1262	91186.282	2662.4	0.03994	0.00078
1263	91206.325	4007.3	0.03484	0.00027
1264	91394.550	1972.9	0.03847	0.00000
1265	91474.422	1488.2	0.04133	-0.00003
1266	91510.248	1310.7	0.03634	0.00045
1267	91525.349	1911.5	0.03773	0.00021
1268	91560.110	1638.4	0.03544	0.00053
1269	91773.921	389.1	0.02967	0.00040
1270	91792.817	1460.9	0.03103	0.00012
1271	91888.609	5242.9	0.02820	0.00021
1272	91944.479	2512.2	0.02812	0.00040
1273	92281.798	928.4	0.02365	0.00062
1274	92329.475	1515.5	0.02478	-0.00075
1275	92398.616	4560.2	0.02491	0.00022
1276	92465.490	689.5	0.02352	0.00074
1277	92466.118	471.0	0.02703	-0.00051
1278	92672.884	2075.3	0.03318	-0.00093
1279	92709.666	1911.5	0.02984	-0.00126
1280	92767.502	1945.6	0.03171	0.00020
1281	92771.325	3631.8	0.02924	0.00027
1282	92810.810	3249.5	0.03027	0.00007
1283	92965.994	2648.7	0.02632	0.00029
1284	93025.850	1065.0	0.03041	0.00032
1285	93026.888	593.9	0.03084	-0.00009
1286	93036.937	3386.0	0.03098	-0.00113
1287	93065.882	798.7	0.02681	0.00038
1288	93390.995	5925.5	0.01977	0.00097
1289	93463.549	7229.4	0.01969	-0.00077
1290	93829.403	689.5	0.02378	0.00059
1291	93844.122	2246.0	0.02294	0.00035
1292	93874.623	2676.1	0.02197	0.00003
1293	93895.950	1563.3	0.02340	0.00039
1294	93922.191	3863.9	0.02738	-0.00062
1295	93924.540	573.4	0.02372	0.00028
1296	93939.668	1406.3	0.02741	0.00003
1297	93940.514	989.9	0.02717	-0.00017
1298	94201.566	3952.6	0.03149	0.00129
1299	94237.966	778.2	0.03215	0.00065
1300	94259.756	853.3	0.03132	-0.00013
1301	94405.984	1460.9	0.02034	-0.00001
1302	94742.784	3993.6	0.02468	-0.00105
1303	94780.085	1986.6	0.02194	-0.00019
1304	94862.169	1904.6	0.02292	-0.00025
1305	94959.790	3857.1	0.02531	0.00001
1306	95039.689	2259.6	0.02858	-0.00037
1307	95077.427	894.3	0.03422	-0.00078
1308	95097.388	3167.6	0.03779	-0.00127
1309	95127.289	907.9	0.03496	-0.00091
1310	95128.846	1938.8	0.03589	-0.00181
1311	95135.017	3003.7	0.02970	-0.00059
1312	95242.687	634.9	0.03630	-0.00060
1313	95279.770	1542.8	0.03880	-0.00109
1314	95284.548	2034.3	0.03907	-0.00143
1315	95328.348	1720.3	0.03831	-0.00191
1316	95362.290	2539.5	0.03714	-0.00132
1317	95413.518	2962.8	0.03553	-0.00157
1318	95552.700	1631.6	0.03108	-0.00075
1319	95640.108	4553.4	0.02906	0.00029
1320	95669.900	3898.0	0.02588	0.00079
1321	95678.201	2109.4	0.02924	-0.00014
1322	95693.356	1583.8	0.02577	0.00036
1323	96007.875	580.3	0.02788	-0.00141
1324	96010.250	3952.6	0.02723	-0.00026
1325	96106.069	1317.5	0.02787	-0.00071
1326	96273.132	2703.4	0.03035	-0.00009
1327	96286.211	6580.9	0.02504	0.00007
1328	96436.562	2396.2	0.02827	0.00031
1329	96449.041	4669.4	0.02280	0.00025
1330	96609.850	3290.5	0.02931	-0.00024
1331	96640.816	1010.3	0.03129	0.00042
1332	96796.355	1570.1	0.02653	0.00077
1333	96815.032	3078.8	0.03411	-0.00060
1334	96864.485	3577.2	0.03291	-0.00019
1335	96944.357	3092.5	0.03606	-0.00044
1336	96991.734	1993.4	0.02966	0.00040
1337	96993.454	484.7	0.03183	0.00019
1338	97120.020	2020.7	0.03777	-0.00094
1339	97149.020	757.8	0.03504	-0.00178
1340	97210.187	3939.0	0.03581	-0.00080
1341	97242.900	1911.5	0.03411	-0.00093
1342	97299.917	1938.8	0.03615	-0.00024
1343	97317.557	2771.6	0.03605	-0.00015
1344	97390.657	730.5	0.03247	-0.00216
1345	97417.008	4348.6	0.03289	-0.00003
1346	97473.396	1563.3	0.03102	-0.00012
1347	97487.322	846.5	0.03051	0.00076
1348	97547.206	3918.5	0.03074	0.00013
1349	97643.380	2949.1	0.02724	0.00013
1350	97726.228	1638.4	0.02540	0.00099
1351	97858.174	4560.2	0.02515	-0.00009
1352	97873.111	2184.5	0.02512	-0.00007
1353	97894.383	6983.7	0.02685	-0.00001
1354	97920.707	4191.6	0.02491	0.00014
1355	98084.383	778.2	0.03530	0.00160
1356	98177.772	716.8	0.04007	0.00056
1357	98184.216	989.9	0.05028	-0.00188
1358	98198.743	1351.7	0.04428	0.00017
1359	98285.087	2054.8	0.05303	-0.00244
1360	98398.519	382.3	0.03874	-0.00058
1361	98400.020	2457.6	0.03124	-0.00017
1362	98444.203	1652.1	0.03205	0.00025
1363	98564.134	2676.1	0.03653	-0.00068
1364	98586.388	2416.6	0.03149	-0.00036
1365	98623.881	832.9	0.03235	-0.00094
1366	98640.729	3126.6	0.03347	-0.00020
1367	98649.030	2368.9	0.03422	0.00067
1368	98666.779	1986.6	0.03543	-0.00044
1369	98708.449	2539.5	0.03201	-0.00024
1370	98818.550	4109.7	0.03367	-0.00037
1371	98827.261	2416.6	0.03312	-0.00003
1372	98872.562	2157.2	0.03373	-0.00002
1373	98944.952	1747.6	0.03282	-0.00036
1374	98994.541	1474.6	0.03172	-0.00003
1375	99001.286	1338.0	0.02994	-0.00114
1376	99004.590	2102.6	0.02976	-0.00033
1377	99074.441	4259.8	0.03103	-0.00071
1378	99087.739	2484.9	0.03172	-0.00070
1379	99157.098	1761.3	0.02720	0.00047
1380	99173.291	4587.5	0.02909	0.00013
1381	99215.753	710.0	0.02721	0.00011
1382	99219.958	5898.2	0.02752	-0.00028
1383	99243.523	3556.7	0.02852	-0.00063
1384	99318.617	2020.7	0.02725	-0.00071
1385	99328.038	2280.1	0.02709	0.00026
1386	99369.544	3822.9	0.02863	-0.00065
1387	99563.148	3522.6	0.02575	-0.00123
1388	99620.328	3945.8	0.02773	-0.00076
1389	99629.831	2157.2	0.02626	-0.00088
1390	99794.545	1645.2	0.02782	-0.00007
1391	99840.393	4287.1	0.02717	0.00020
1392	99906.229	1228.8	0.02833	0.00084
1393	100083.094	2102.6	0.03759	-0.00056
1394	100127.795	1222.0	0.04223	-0.00046
1395	100160.236	389.1	0.03804	0.00010
1396	100161.191	669.0	0.03879	-0.00102
1397	100233.936	750.9	0.04071	-0.00168
1398	100265.748	2041.2	0.04342	-0.00122
1399	100277.381	2129.9	0.04702	-0.00107
1400	100314.873	1208.3	0.04630	-0.00092
1401	100438.736	1406.3	0.04247	-0.00048
1402	100595.012	2382.5	0.03421	-0.00059
1403	100636.573	1815.9	0.03565	-0.00074
1404	100643.809	1344.9	0.03450	-0.00084
1405	100661.668	1215.1	0.03417	-0.00305
1406	100909.230	1856.9	0.03983	-0.00120
1407	101042.159	2355.2	0.03978	-0.00087
1408	101072.988	1399.5	0.03830	-0.00022
1409	101333.466	1986.6	0.03981	-0.00026
1410	101396.982	655.4	0.03713	-0.00053
1411	101656.095	1945.6	0.03131	-0.00086
1412	101751.095	737.3	0.03728	-0.00039
1413	101791.481	2771.6	0.03647	0.00001
1414	101819.853	1583.8	0.04085	-0.00232
1415	101848.934	1938.8	0.03103	0.00064
1416	101856.744	1549.7	0.04235	-0.00255
1417	101873.347	2102.6	0.03102	0.00088
1418	102095.322	3420.2	0.02388	-0.00138
1419	102180.874	3304.1	0.02624	-0.00093
1420	102313.694	8328.5	0.02759	-0.00149
1421	102332.781	2839.9	0.02946	-0.00099
1422	102341.629	3270.0	0.02806	-0.00052
1423	102508.773	2703.4	0.02764	0.00010
1424	102541.814	3686.4	0.02673	-0.00022
1425	102689.980	3659.1	0.02412	-0.00095
1426	102747.952	2191.4	0.02318	-0.00001
1427	103442.060	11086.5	0.01091	0.00035
1428	103519.174	3495.3	0.01085	0.00028
1429	103521.877	710.0	0.01273	-0.00191
1430	103528.212	757.8	0.01316	-0.00071
1431	103529.223	942.1	0.01328	-0.00071
1432	103532.035	887.5	0.01007	0.00037
1433	103536.678	4539.7	0.01021	0.00037
1434	103546.126	1720.3	0.01008	0.00063
1435	103548.174	1897.8	0.00990	0.00063
1436	103564.749	5932.4	0.01008	0.00065
1437	103821.459	2198.2	0.01426	0.00022
1438	103915.694	2471.3	0.01288	0.00026
1439	103919.899	5666.1	0.01199	0.00022
1440	103962.771	2252.8	0.02094	-0.00033
1441	104072.653	3454.3	0.02370	0.00111
1442	104092.259	2027.5	0.01337	0.00047
1443	104173.251	279.9	0.02501	0.00207
1444	104173.633	293.5	0.02650	0.00293
1445	104185.784	7017.8	0.01707	0.00099
1446	104303.340	6185.0	0.01571	0.00186
1447	104345.228	3454.3	0.01611	0.00147
1448	104368.493	6553.6	0.01316	0.00084
1449	104418.929	1037.7	0.01442	0.00003
1450	104422.205	5434.0	0.01440	0.00100
1451	104619.496	1938.8	0.01422	-0.00034
1452	104695.217	1617.9	0.01415	0.00098
1453	104718.210	6690.1	0.01198	0.00016
1454	104808.376	7154.3	0.01245	0.00007
1455	105149.136	4294.0	0.01125	0.00044
1456	105415.977	1419.9	0.01935	0.00026
1457	105439.925	5106.3	0.01760	0.00084
1458	105512.178	1802.2	0.02277	0.00072
1459	105571.816	853.3	0.02838	0.00275
1460	105574.574	1194.7	0.02963	0.00080
1461	105694.013	1051.3	0.03761	0.00308
1462	106135.863	8069.1	0.01696	-0.00145
1463	106368.652	2443.9	0.02777	0.00060
1464	106412.315	471.0	0.02384	0.00034
1465	106413.189	846.5	0.01989	0.00017
1466	106413.981	607.6	0.02264	0.00051
1467	106414.746	525.7	0.02375	-0.00079
1468	106576.319	3310.9	0.01817	0.00066
1469	106975.488	3932.2	0.02314	0.00076
1470	107082.776	1897.8	0.01440	-0.00076
1471	107123.654	2785.3	0.02222	-0.00086
1472	107133.102	4410.0	0.01891	-0.00030
1473	107262.645	1099.1	0.02612	-0.00184
1474	107481.426	1884.2	0.03536	0.00066
1475	107587.403	2525.9	0.02666	0.00210
1476	107642.563	2239.1	0.02895	0.00047
1477	107694.063	559.8	0.02643	-0.00055
1478	107723.554	3700.1	0.01772	0.00030
1479	107839.362	4205.2	0.02032	-0.00033
1480	107932.232	5673.0	0.02420	-0.00021
1481	107945.257	2382.5	0.02251	-0.00028
1482	107966.147	2826.2	0.02317	-0.00009
1483	108155.054	2942.3	0.02308	-0.00050
1484	108247.050	3604.5	0.02566	0.00045
1485	108479.512	1228.8	0.03296	-0.00057
1486	108575.167	2430.3	0.03362	0.00022
1487	108579.099	1187.8	0.03439	0.00047
1488	108607.799	2928.6	0.03625	-0.00035
1489	108635.897	1856.9	0.03274	-0.00072
1490	108659.354	1065.0	0.03732	0.00003
1491	108711.373	2682.9	0.03636	-0.00048
1492	108787.777	3140.3	0.03376	-0.00025
1493	108822.456	1836.4	0.03978	-0.00034
1494	108830.266	2505.4	0.03989	-0.00032
1495	108844.820	2662.4	0.03944	0.00003
1496	109018.272	2874.0	0.03515	-0.00071
1497	109203.712	3365.5	0.03198	0.00013
1498	109207.289	2293.8	0.03418	-0.00035
1499	109219.495	3010.6	0.03394	-0.00037
1500	109221.543	607.6	0.03398	0.00153
1501	109222.335	696.3	0.03388	0.00053
1502	109223.946	1706.7	0.03302	-0.00029
1503	109343.768	3358.7	0.03182	-0.00044
1504	109471.345	7632.2	0.03202	-0.00061
1505	109547.913	2327.9	0.03232	-0.00123
1506	109637.560	2464.4	0.02912	-0.00054
1507	109926.083	1815.9	0.02269	-0.00009
1508	110071.627	4096.0	0.02462	-0.00018
1509	110121.762	1863.7	0.02515	-0.00005
1510	110196.883	1153.7	0.02916	0.00033
1511	110251.059	2730.7	0.02415	-0.00014
1512	110267.088	887.5	0.03321	0.00077
1513	110301.385	710.0	0.02758	-0.00029
1514	110302.696	1065.0	0.03026	-0.00044
1515	110307.693	1051.3	0.03190	-0.00049
1516	110365.638	853.3	0.03156	-0.00099
1517	110538.025	826.0	0.02803	0.00048
1518	110711.013	1754.5	0.02976	0.00002
1519	110714.563	3317.8	0.02933	-0.00042
1520	110858.633	2744.3	0.02820	-0.00022
1521	110873.050	3167.6	0.02805	-0.00059
1522	110907.430	1672.5	0.02798	-0.00048
1523	111075.502	4068.7	0.02481	-0.00017
1524	111319.678	2983.3	0.02674	-0.00059
1525	111325.249	778.2	0.02720	-0.00057
1526	111326.805	703.1	0.02756	-0.00022
1527	111348.815	2853.5	0.02891	-0.00013
1528	111385.624	4669.4	0.02813	-0.00006
1529	111423.908	2157.2	0.02603	-0.00057
1530	111486.167	293.5	0.03164	-0.00118
1531	111488.188	3706.9	0.02897	-0.00056
1532	111520.437	2703.4	0.02835	-0.00021
1533	111616.038	2771.6	0.03017	-0.00032
1534	111619.342	887.5	0.03019	-0.00066
1535	111774.198	1167.4	0.03450	0.00033
1536	111878.673	2102.6	0.03433	-0.00062
1537	111881.649	607.6	0.03324	-0.00081
1538	111887.193	4580.7	0.02965	0.00048
1539	111908.055	2170.9	0.03345	-0.00014
1540	111958.054	2123.1	0.03377	-0.00007
1541	112074.325	1645.2	0.03789	-0.00167
1542	112123.723	2334.7	0.03817	-0.00137
1543	112139.288	2723.8	0.03628	-0.00149
1544	112169.025	1679.4	0.03171	-0.00043
1545	112273.063	1501.9	0.03619	-0.00131
1546	112347.965	689.5	0.03457	0.00071
1547	112374.480	2075.3	0.03327	0.00014
1548	112466.121	4833.3	0.02981	0.00051
1549	112477.809	4259.8	0.02777	0.00056
1550	112530.046	1474.6	0.02715	0.00069
1551	112547.850	3229.0	0.02702	0.00029
1552	112580.809	4205.2	0.02468	0.00028
1553	112669.966	300.4	0.02149	0.00035
1554	112673.406	5270.2	0.02308	-0.00002
1555	112794.429	477.9	0.02106	0.00143
1556	112816.411	3113.0	0.02210	-0.00031
1557	112927.522	2334.7	0.02261	-0.00003
1558	112982.927	3222.2	0.02514	-0.00017
1559	112994.724	2867.2	0.02462	-0.00054
1560	113003.790	1624.7	0.02464	-0.00078
1561	113076.343	6888.1	0.02012	-0.00047
1562	113111.678	1010.3	0.02538	-0.00126
1563	113114.545	1194.7	0.02324	0.00118
1564	113161.322	1399.5	0.02437	0.00018
1565	113244.853	2484.9	0.02867	0.00024
1566	113309.297	1215.1	0.02784	0.00033
1567	113310.962	921.6	0.02700	0.00054
1568	113350.775	1379.0	0.02224	-0.00104
1569	113380.103	2041.2	0.02741	0.00009
1570	113512.813	2389.3	0.02321	-0.00005
1571	113625.481	3543.0	0.02326	0.00056
1572	113668.243	6935.9	0.02349	0.00032
1573	113893.687	1501.9	0.02208	0.00007
1574	113942.757	3003.7	0.02949	0.00097
1575	113960.615	1993.4	0.02815	0.00030
1576	113971.374	3147.1	0.02617	0.00086
1577	114047.478	2942.3	0.02332	0.00071
1578	114108.262	3235.8	0.02450	0.00014
1579	114152.253	3665.9	0.02490	0.00106
1580	114183.902	4703.6	0.02395	0.00128
1581	114325.924	805.5	0.02407	0.00194
1582	114331.303	955.7	0.02640	0.00061
1583	114354.432	1201.5	0.02006	0.00050
1584	114416.090	4724.1	0.02489	0.00006
1585	114748.495	826.0	0.02468	-0.00114
1586	114776.757	2143.6	0.02624	-0.00004
1587	114779.515	477.9	0.02542	0.00076
1588	114781.071	1699.8	0.02496	0.00132
1589	114805.593	2129.9	0.02667	0.00020
1590	115052.390	2273.3	0.03047	-0.00156
1591	115088.927	2321.1	0.03219	-0.00080
1592	115123.552	546.1	0.03235	0.00002
1593	115124.562	443.7	0.03429	-0.00102
1594	115187.313	2020.7	0.03232	0.00037
1595	115205.608	4075.5	0.02841	0.00095
1596	115240.861	2846.7	0.02821	0.00185
1597	115261.232	136.5	0.02269	0.00079
1598	115264.454	2935.5	0.02700	0.00016
1599	115326.467	2976.4	0.02566	0.00249
1600	115373.053	3167.6	0.02377	0.00134
1601	115398.475	5058.6	0.02320	0.00053
1602	115501.940	4826.5	0.02683	-0.00088
1603	115559.830	1761.3	0.02663	-0.00053
1604	115585.772	3365.5	0.02668	-0.00076
1605	115602.265	2218.7	0.02708	0.00018
1606	115631.674	4689.9	0.02491	-0.00013
1607	115719.520	4471.5	0.02277	-0.00040
1608	115878.390	2471.3	0.02586	-0.00143
1609	115883.715	3304.1	0.02144	0.00061
1610	115918.285	4594.3	0.02012	0.00060
1611	116000.041	7529.8	0.01831	-0.00001
1612	116265.735	1658.9	0.01596	0.00079
1613	116727.217	3003.7	0.02151	-0.00033
1614	116796.877	2246.0	0.02171	0.00035
1615	116926.037	1181.0	0.02973	0.00030
1616	116943.623	2819.4	0.02210	0.00039
1617	116991.901	3201.7	0.02885	0.00030
1618	117038.568	2717.0	0.03624	0.00021
1619	117174.746	2546.3	0.03622	0.00021
1620	117217.673	2764.8	0.04138	-0.00009
1621	117223.680	716.8	0.04224	0.00009
1622	117283.345	983.0	0.04531	-0.00102
1623	117300.029	2129.9	0.04934	-0.00150
1624	117307.593	423.3	0.05104	-0.00093
1625	117308.931	1734.0	0.05060	-0.00123
1626	117400.682	1071.8	0.04197	0.00056
1627	117519.957	1856.9	0.04196	-0.00070
1628	117578.557	2921.8	0.04058	-0.00028
1629	117592.129	5454.5	0.03710	-0.00023
1630	117660.778	1979.7	0.04063	-0.00090
1631	117733.605	778.2	0.04594	-0.00210
1632	117908.913	3010.6	0.03199	-0.00091
1633	117940.835	3338.2	0.03079	0.00030
1634	117988.048	2430.3	0.03139	-0.00098
1635	118036.381	2307.4	0.02479	-0.00071
1636	118054.595	2976.4	0.02397	-0.00040
1637	118091.377	436.9	0.02548	-0.00139
1638	118152.380	2566.8	0.02731	0.00003
1639	118247.352	3447.5	0.02627	-0.00080
1640	118249.318	348.2	0.02729	0.00052
1641	118307.618	5167.8	0.02441	0.00071
1642	118311.905	1856.9	0.02524	-0.00022
1643	118413.240	3597.7	0.02325	0.00114
1644	118516.815	4990.3	0.02229	-0.00084
1645	118764.677	1850.0	0.02884	-0.00049
1646	118803.889	3317.8	0.01890	0.00145
1647	118806.921	512.0	0.01737	0.00022
1648	118913.471	1269.8	0.02397	0.00097
1649	118914.481	525.7	0.02578	0.00078
1650	118982.530	5065.4	0.02693	0.00048
1651	119004.839	914.8	0.02784	0.00146
1652	119043.997	436.9	0.01955	-0.00053
1653	119044.652	737.3	0.02049	0.00098
1654	119045.417	710.0	0.02092	0.00174
1655	119048.721	5741.2	0.02075	0.00082
1656	119142.956	1010.3	0.02756	-0.00041
1657	119184.162	1024.0	0.03309	-0.00199
1658	119258.136	1037.7	0.02926	0.00063
1659	119259.283	737.3	0.02839	-0.00259
1660	119306.551	737.3	0.03005	0.00013
1661	119319.822	2273.3	0.02948	0.00074
1662	119370.284	3058.3	0.03209	0.00099
1663	119423.751	1208.3	0.02295	0.00062
1664	119425.198	1303.9	0.02044	0.00149
1665	119446.634	1699.8	0.04143	-0.00155
1666	119487.867	914.8	0.03313	-0.00048
1667	119504.688	1734.0	0.02527	-0.00121
1668	119509.193	7099.7	0.02228	-0.00005
1669	119513.016	320.9	0.03098	0.00139
1670	119534.889	710.0	0.01931	-0.00126
1671	119538.930	7249.9	0.01986	0.00043
1672	119601.053	3420.2	0.02182	-0.00118
1673	119754.626	1092.3	0.03972	-0.00082
1674	119755.691	696.3	0.04245	-0.00083
1675	119806.071	1078.6	0.03434	-0.00069
1676	119898.204	1843.2	0.03926	-0.00094
1677	120004.509	1556.5	0.03640	-0.00228
1678	120028.757	1317.5	0.03732	-0.00016
1679	120063.246	1740.8	0.03399	0.00102
1680	120191.369	2539.5	0.03000	0.00111
1681	120433.415	1645.2	0.02635	0.00180
1682	120439.395	3754.7	0.02796	0.00050
1683	120822.289	8048.6	0.01210	0.00102
1684	121108.900	3222.2	0.02759	0.00006
1685	121257.257	2027.5	0.05678	-0.00204
1686	121288.660	744.1	0.05442	-0.00186
1687	121302.859	1017.2	0.05700	-0.00014
1688	121324.131	832.9	0.05337	0.00250
1689	121337.238	1686.2	0.05469	-0.00175
1690	121424.428	1563.3	0.04322	0.00711
1691	121428.961	1317.5	0.04664	0.00633
1692	121622.429	525.7	0.03484	0.00208
1693	121795.553	1160.5	0.03303	0.00063
1694	121916.713	2976.4	0.02074	-0.00085
1695	122093.551	573.4	0.02170	-0.00026
1696	122285.353	430.1	0.02577	-0.00153
1697	122300.645	2102.6	0.02889	0.00011
1698	122346.083	2396.2	0.02832	0.00114
1699	122492.829	3973.1	0.02238	0.00011
1700	122785.256	962.6	0.02166	0.00019
1701	122870.316	3679.6	0.02018	0.00076
1702	123161.324	245.8	0.01476	0.00028
1703	123165.037	7092.9	0.01978	0.00030
1704	123259.109	634.9	0.02303	-0.00027
1705	123259.600	211.6	0.01679	0.00009
1706	123259.846	157.0	0.01072	-0.00239
1707	123260.583	334.5	0.01406	0.00011
1708	123260.856	177.5	0.01530	0.00097
1709	123268.912	1351.7	0.02163	-0.00061
1710	123269.840	853.3	0.02217	-0.00061
1711	123530.182	2710.2	0.02520	0.00081
1712	123960.590	1768.1	0.02045	0.00021
1713	124019.381	4369.1	0.02212	0.00041
1714	124039.888	3440.6	0.01850	0.00020
1715	124347.716	5911.9	0.02126	-0.00050
1716	124450.198	3522.6	0.02494	0.00166
1717	124525.947	4410.0	0.02340	0.00044
1718	124565.678	2839.9	0.02044	0.00076
1719	124625.125	3106.1	0.02201	-0.00023
1720	124637.932	2048.0	0.01637	0.00005
1721	124741.096	4532.9	0.02720	-0.00027
1722	124838.362	2539.5	0.03459	-0.00021
1723	124868.236	2942.3	0.03278	0.00088
1724	124928.556	1645.2	0.03542	0.00091
1725	124937.513	1693.0	0.03124	0.00112
1726	125044.719	4375.9	0.02887	0.00002
1727	125055.259	2095.8	0.03555	-0.00044
1728	125087.072	3665.9	0.02697	-0.00006
1729	125092.041	1365.3	0.02629	0.00020
1730	125155.338	4130.1	0.02641	-0.00025
1731	125203.453	355.0	0.02353	-0.00256
1732	125241.108	1242.5	0.02029	-0.00006
1733	125283.461	5823.1	0.02374	-0.00002
1734	125328.517	1501.9	0.02210	-0.00011
1735	125331.002	1795.4	0.02138	-0.00033
1736	125367.757	5898.2	0.02169	0.00066
1737	125417.182	2607.8	0.02157	-0.00037
1738	125423.981	314.0	0.02222	0.00178
1739	125425.073	1863.7	0.02319	-0.00080
1740	125523.814	1242.5	0.02412	0.00037
1741	125647.923	3338.2	0.02685	-0.00048
1742	125743.387	1972.9	0.02927	-0.00034
1743	125759.526	3604.5	0.02765	-0.00043
1744	125773.616	1194.7	0.03383	-0.00105
1745	125823.450	1338.0	0.03558	-0.00038
1746	125856.382	1570.1	0.03851	-0.00099
1747	126033.876	2000.2	0.04728	0.00001
1748	126096.299	1385.8	0.04923	-0.00130
1749	126168.443	1058.1	0.04157	-0.00078
1750	126282.940	3747.8	0.02708	0.00128
1751	126327.695	2382.5	0.02480	-0.00002
1752	126411.882	191.1	0.01570	0.00241
1753	126582.521	2102.6	0.03596	-0.00162
1754	126772.849	2553.2	0.04499	-0.00102
1755	126831.503	157.0	0.02986	0.00164
1756	126841.825	1058.1	0.04034	0.00020
1757	126929.589	3181.2	0.02164	0.00029
1758	126931.500	143.4	0.02054	-0.00005
1759	127079.038	3877.5	0.02152	0.00024
1760	127261.529	791.9	0.02412	-0.00028
1761	127292.740	4867.4	0.01860	0.00020
1762	127301.888	3631.8	0.01888	-0.00001
1763	127338.342	464.2	0.02172	-0.00037
1764	127450.245	1474.6	0.02469	0.00001
1765	127485.498	1447.3	0.02060	-0.00063
1766	127490.386	1652.1	0.01768	0.00013
1767	127863.586	2286.9	0.02412	-0.00013
1768	127865.170	785.1	0.02235	-0.00083
1769	127891.002	2136.7	0.02564	0.00029
1770	128033.543	4314.5	0.02899	0.00005
1771	128088.675	3795.6	0.02773	0.00032
1772	128096.130	4123.3	0.03227	-0.00021
1773	128305.299	4806.0	0.03258	-0.00030
1774	128317.887	2082.1	0.02703	0.00014
1775	128356.635	1228.8	0.02702	-0.00016
1776	128420.178	3822.9	0.03009	-0.00041
1777	128428.370	1399.5	0.03487	-0.00043
1778	128513.867	3857.1	0.03642	-0.00104
1779	128573.150	3447.5	0.03309	-0.00033
1780	128628.473	2246.0	0.03559	-0.00035
1781	128756.787	2826.2	0.04522	-0.00123
1782	128778.633	621.2	0.03525	-0.00108
1783	128783.548	1174.2	0.04674	-0.00202
1784	128852.169	1638.4	0.04632	-0.00160
1785	128864.539	2157.2	0.04256	-0.00109
1786	128866.997	2614.6	0.04418	-0.00106
1787	128932.669	2048.0	0.04097	-0.00081
1788	129022.481	1638.4	0.04090	-0.00078
1789	129048.641	1843.2	0.03764	-0.00006
1790	129089.574	2710.2	0.03890	-0.00082
1791	129194.131	655.4	0.04063	-0.00058
1792	129311.495	955.7	0.03727	-0.00090
1793	129410.918	491.5	0.03418	0.00134
1794	129431.890	723.6	0.03265	-0.00070
1795	129453.817	1379.0	0.03126	-0.00118
1796	129463.975	2921.8	0.03376	-0.00072
1797	129475.908	1904.6	0.03332	-0.00057
1798	129484.455	5543.3	0.03193	-0.00056
1799	129515.011	1222.0	0.03817	-0.00025
1800	129554.497	1802.2	0.02856	-0.00013
1801	129582.104	1761.3	0.03343	-0.00054
1802	129622.436	1747.6	0.03396	-0.00055
1803	129636.171	2737.5	0.03246	-0.00057
1804	129700.041	3147.1	0.03150	-0.00016
1805	129720.794	4649.0	0.02901	-0.00113
1806	129740.619	1679.4	0.03307	-0.00124
1807	129745.207	3031.0	0.03377	-0.00032
1808	129764.813	4362.2	0.03304	-0.00054
1809	129775.845	2252.8	0.03541	-0.00054
1810	129855.198	3051.5	0.02952	0.00039
1811	129856.973	170.7	0.02824	0.00063
